ApertureValue,BrightnessValue,ColorSpace,ComponentsConfiguration,CompositeImage,DateTime,DateTimeDigitized,DateTimeOriginal,DigitalZoomRatio,ExifImageHeight,ExifImageWidth,ExifOffset,ExifVersion,ExposureBiasValue,ExposureMode,ExposureProgram,ExposureTime,FNumber,Filename,Flash,FlashPixVersion,FocalLength,FocalLengthIn35mmFilm,Format,GPSInfo,HostComputer,ISOSpeedRatings,Image Size,LensMake,LensModel,LensSpecification,Make,MakerNote,MeteringMode,Model,OffsetTime,OffsetTimeDigitized,OffsetTimeOriginal,ResolutionUnit,SceneCaptureType,SceneType,SensingMethod,ShutterSpeedValue,Software,SubjectLocation,SubsecTimeDigitized,SubsecTimeOriginal,WhiteBalance,XResolution,YCbCrPositioning,YResolution
1.3561438092556088,8.560080190452325,65535,b'\x01\x02\x03\x00',2,2025:07:28 15:36:51,2025:07:28 15:36:51,2025:07:28 15:36:51,1.2835314091680814,2048,1536,214,b'0232',0.0,0,2,0.0006711409395973154,1.6,Aguila Memorial.JPEG,16,b'0100',4.2,33,MPO,"{1: 'N', 2: (52.0, 43.0, 47.22), 3: 'W', 4: (1.0, 43.0, 37.3), 5: b'\x00', 6: 51.55257801899593, 7: (14.0, 36.0, 48.0), 12: 'K', 13: 0.0, 16: 'T', 17: 212.23930348258708, 23: 'T', 24: 212.23930348258708, 29: '2025:07:28', 31: 5.628044766293614}",iPhone 12,32,"(1536, 2048)",Apple,iPhone 12 back dual wide camera 4.2mm f/1.6,"(1.5499999523160568, 4.2, 1.6, 2.4)",Apple,"b""Apple iOS\x00\x00\x01MM\x00/\x00\x01\x00\t\x00\x00\x00\x01\x00\x00\x00\x0f\x00\x02\x00\x07\x00\x00\x02\x00\x00\x00\x02H\x00\x03\x00\x07\x00\x00\x00h\x00\x00\x04H\x00\x04\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00\x05\x00\t\x00\x00\x00\x01\x00\x00\x00\xbb\x00\x06\x00\t\x00\x00\x00\x01\x00\x00\x00\xb3\x00\x07\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00\x08\x00\n\x00\x00\x00\x03\x00\x00\x04\xb0\x00\x0c\x00\n\x00\x00\x00\x02\x00\x00\x04\xc8\x00\r\x00\t\x00\x00\x00\x01\x00\x00\x00 \x00\x0e\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00\x10\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00\x14\x00\t\x00\x00\x00\x01\x00\x00\x00\n\x00\x17\x00\x10\x00\x00\x00\x01\x00\x00\x04\xd8\x00\x19\x00\t\x00\x00\x00\x01\x00\x00\x00\x02\x00\x1a\x00\x02\x00\x00\x00\x06\x00\x00\x04\xe0\x00\x1f\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00 \x00\x02\x00\x00\x00%\x00\x00\x04\xe6\x00!\x00\n\x00\x00\x00\x01\x00\x00\x05\x0b\x00#\x00\t\x00\x00\x00\x02\x00\x00\x05\x13\x00%\x00\x10\x00\x00\x00\x01\x00\x00\x05\x1b\x00&\x00\t\x00\x00\x00\x01\x00\x00\x00\x03\x00'\x00\n\x00\x00\x00\x01\x00\x00\x05#\x00(\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00+\x00\x02\x00\x00\x00%\x00\x00\x05+\x00-\x00\t\x00\x00\x00\x01\x00\x00\x14\xcc\x00.\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00/\x00\t\x00\x00\x00\x01\x00\x00\x006\x000\x00\n\x00\x00\x00\x01\x00\x00\x05P\x003\x00\t\x00\x00\x00\x01\x00\x00\x10\x00\x004\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x005\x00\t\x00\x00\x00\x01\x00\x00\x00\x03\x006\x00\t\x00\x00\x00\x01\x00\x00\x9ci\x007\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x00:\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x00;\x00\t\x00\x00\x00\x01\x00\x00\x00\x03\x00<\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x00?\x00\t\x00\x00\x00\x01\x00\x00\x00;\x00A\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00J\x00\t\x00\x00\x00\x01\x00\x00\x00\x02\x00M\x00\n\x00\x00\x00\x01\x00\x00\x05X\x00N\x00\x07\x00\x00\x00y\x00\x00\x05`\x00O\x00\x07\x00\x00\x00+\x00\x00\x05\xd9\x00R\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00S\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00U\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00X\x00\t\x00\x00\x00\x01\x00\x00\x05\x03\x00\x00\x00\x00\xfd\x03\xfd\x03=\x03\xc3\x00\x9d\x00q\x00\x86\x00\xa0\x00P\x00\xbc\x00\xc8\x00\xbf\x00\xd3\x00\xcd\x00\xc7\x00\x99\x00\xfd\x03\xfd\x03\xde\x03\xe1\x00\x90\x00z\x00\x80\x00\xc7\x00b\x00\xc3\x00\xc1\x00\xc9\x00\xc3\x00\xbb\x00\xb6\x00\xa5\x00\xfd\x03\xfd\x03w\x03(\x01\x9a\x00}\x00\x8c\x00\x15\x01r\x00\xc5\x00\xc4\x00\xcb\x00\xbc\x00\xae\x00\xa2\x00\xaf\x00\xfd\x03\xc4\x03b\x01\xc4\x00\x8c\x00z\x00\xa2\x00\xfe\x00n\x00\xcd\x00\xc3\x00\xda\x00\xb0\x00\xa1\x00\xa0\x00\xaf\x00\xfd\x03\xd8\x032\x01\xbb\x00\x8b\x00{\x00\xf1\x00\xde\x00\xd3\x00\xce\x00\xc0\x00\xe5\x00\xaf\x00\xa6\x00\x9b\x00\xa0\x00\xfd\x03\xfb\x03\x9d\x02\xdd\x00\x8f\x00\x90\x001\x01v\x00\xcd\x00\xc5\x00\xbb\x00\xaf\x00t\x00n\x00\x91\x00\xca\x00\xfd\x03\xfd\x03\xec\x03\xbf\x01\xca\x00\x85\x00:\x01\xb1\x00v\x00}\x00\x8b\x00p\x00R\x002\x00p\x00\xac\x00\xfd\x03\xfd\x03\xc2\x02\x07\x01\xf2\x00m\x00\x03\x01\x9f\x00`\x00r\x00\x8a\x00d\x00P\x001\x00:\x00~\x00\xfd\x03\xab\x03i\x02\x17\x01\xf3\x00z\x00i\x00a\x00\\\x00r\x00\x81\x00a\x00Q\x000\x003\x00@\x00\xed\x03\n\x02\x02\x02\xb9\x00\xb8\x00\x7f\x00\xbf\x00\xa3\x00S\x00w\x00\x83\x00f\x00S\x001\x008\x00<\x00'\x03\x90\x02\x03\x01\xa1\x00\x86\x00\x88\x00\xb9\x00}\x00\xbd\x00\xc3\x00\xa2\x00n\x00S\x002\x00;\x00<\x00\x96\x01V\x01\xc5\x00\x8c\x00v\x00\x80\x00\xb1\x00i\x00\x8e\x00\xec\x00\xc5\x00\x99\x00Z\x008\x00=\x00=\x00\xc8\x01\xf5\x00\xd9\x00\x83\x00m\x00}\x00\x91\x00e\x00r\x00\xe8\x00\xc0\x00\xa5\x00\xa0\x00v\x00P\x00=\x00u\x01\xe0\x00\xa2\x00\x7f\x00o\x00\x92\x00\x94\x00t\x00r\x00\xe5\x00\xb4\x00\xaa\x00\xa2\x00\xa5\x00\x96\x00|\x00#\x01\xf3\x00\xb9\x00n\x00h\x00\x97\x00p\x00y\x00`\x00\xcb\x00\xbd\x00\xab\x00\x9f\x00\xa6\x00\x99\x00\x9c\x00\x03\x01\xf4\x00\xa2\x00\x7f\x00X\x00w\x00O\x00n\x00`\x00\xb3\x00\xbd\x00\xae\x00\xaa\x00\x9a\x00\x99\x00\x9f\x00bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\x08UflagsUvalueYtimescaleUepoch\x10\x01\x13\x00\x05aa\xfb\x0f-\x01\x12;\x9a\xca\x00\x10\x00\x08\x11\x17\x1d'-/8=\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\t\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00?\xff\xff\xeaS\x00\x03It\xff\xffGK\x00\x00\xbdK\xff\xff\xe2\xf6\x00\x00\x89{\x00\x00\x00\x8f\x00\x00\x00\x80\x00\x00\x01G\x00\x00\x01\x00\x00\x00\x00\x00BP \x00q825s\x005672B5FB-A682-433D-B192-A8D514622B42\x00\x00\x00J]\x00\x001\x14\x00\x00\x00m\x10\x00\x00\x1a\x00\x00\x00\x00\x00\x00\x00\x86\x00\x02b\xe5\x00\x00\n\xcbB25C681E-0197-4214-9D17-E1076D87D75D\x00\x00\x00\x1a\x12\x00\x03\x0cC\x00\x01\xf1\xd1\x00\x00\x0b\xaabplist00\xd2\x01\x02\x03\x04Q1Q2\x10\x03\xa2\x05\n\xd2\x06\x07\x08\tS2.1S2.2#@P\x0e\xcf\x00\x00\x00\x00#@\xd9}@\x00\x00\x00\x00\xd2\x06\x07\x0b\x0c#?\xe1f\xe0\x00\x00\x00\x00#@T@\x00\x00\x00\x00\x00\x08\r\x0f\x11\x13\x16\x1b\x1f#,5:C\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\r\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00Lbplist00\x10\x00\x08\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\n""",5,iPhone 12,+01:00,+01:00,+01:00,2,0,b'\x01',2,10.541399607586659,18.5,"(2018, 1510, 2326, 1390)",378,378,0,72.0,1,72.0
2.5260688112781806,6.969735759348999,65535,b'\x01\x02\x03\x00',2,2025:07:28 15:23:03,2025:07:28 15:23:03,2025:07:28 15:23:03,1.4852652259332024,2048,1536,214,b'0232',0.0,0,2,0.006993006993006993,2.4,"Cardiac Risk in the Young, Dawn, Dusk.JPEG",16,b'0100',1.55,20,MPO,"{1: 'N', 2: (52.0, 43.0, 47.94), 3: 'W', 4: (1.0, 43.0, 31.56), 5: b'\x00', 6: 25.154384600427765, 7: (14.0, 23.0, 2.0), 12: 'K', 13: 1.3, 16: 'T', 17: 56.69182200841852, 23: 'T', 24: 56.69182200841852, 29: '2025:07:28', 31: 7.1878065959050526}",iPhone 12,25,"(1536, 2048)",Apple,iPhone 12 back dual wide camera 1.55mm f/2.4,"(1.5499999523160568, 4.2, 1.6, 2.4)",Apple,"b'Apple iOS\x00\x00\x01MM\x00*\x00\x01\x00\t\x00\x00\x00\x01\x00\x00\x00\x0f\x00\x02\x00\x07\x00\x00\x02\x00\x00\x00\x02\x0c\x00\x03\x00\x07\x00\x00\x00h\x00\x00\x04\x0c\x00\x04\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00\x05\x00\t\x00\x00\x00\x01\x00\x00\x00\xa6\x00\x06\x00\t\x00\x00\x00\x01\x00\x00\x00\xbe\x00\x07\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00\x08\x00\n\x00\x00\x00\x03\x00\x00\x04t\x00\x0e\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00\x14\x00\t\x00\x00\x00\x01\x00\x00\x00\x0c\x00\x17\x00\x10\x00\x00\x00\x01\x00\x00\x04\x8c\x00\x19\x00\t\x00\x00\x00\x01\x00\x00 \x02\x00\x1a\x00\x02\x00\x00\x00\x06\x00\x00\x04\x94\x00\x1f\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00 \x00\x02\x00\x00\x00%\x00\x00\x04\x9a\x00!\x00\n\x00\x00\x00\x01\x00\x00\x04\xbf\x00%\x00\x10\x00\x00\x00\x01\x00\x00\x04\xc7\x00&\x00\t\x00\x00\x00\x01\x00\x00\x00\x02\x00\'\x00\n\x00\x00\x00\x01\x00\x00\x04\xcf\x00+\x00\x02\x00\x00\x00%\x00\x00\x04\xd7\x00-\x00\t\x00\x00\x00\x01\x00\x00\x11\xa1\x00.\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00/\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x000\x00\n\x00\x00\x00\x01\x00\x00\x04\xfc\x001\x00\x07\x00\x00\x00,\x00\x00\x05\x04\x002\x00\t\x00\x00\x00\x01\x02\xc1(\x00\x003\x00\t\x00\x00\x00\x01\x00\x000\x00\x004\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x005\x00\t\x00\x00\x00\x01\x00\x00\x00\x03\x006\x00\t\x00\x00\x00\x01\x00\x00$\xc5\x007\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00:\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x00;\x00\t\x00\x00\x00\x01\x00\x00\x00\x02\x00<\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x00A\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00J\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x00M\x00\n\x00\x00\x00\x01\x00\x00\x050\x00N\x00\x07\x00\x00\x00y\x00\x00\x058\x00R\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00S\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00U\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00X\x00\t\x00\x00\x00\x01\x00\x00\x03r\x00\x00\x00\x00H\x00q\x00Y\x00\x1d\x008\x00\x81\x00\x1a\x00\xca\x00R\x00j\x00\xfb\x00\x9c\x01\xf3\x01\x0c\x02`\x02C\x02=\x00C\x00K\x00/\x006\x005\x00\x1c\x00\x96\x00A\x005\x00R\x00\x95\x01\xb3\x01\x17\x02\x0e\x02-\x025\x00A\x00>\x004\x00#\x009\x00\x19\x00&\x016\x00<\x00]\x00\x9b\x01w\x02\x9d\x02\x92\x02?\x02U\x008\x00@\x006\x00%\x00\x1c\x00Y\x00\xdf\x00*\x00A\x00[\x00\xe6\x01\xb6\x02\x96\x02\x88\x02\xca\x01\xba\x00U\x00d\x004\x00,\x00\x1a\x00\x1a\x00\xc1\x00%\x007\x00\xa8\x00\xce\x01\xef\x02\xde\x02\x85\x02m\x02\x90\x00x\x00Z\x00C\x00,\x00 \x00\x16\x00\x7f\x00\'\x00N\x00\xdd\x01s\x02\xc8\x02\xc4\x02\x9c\x02\x8d\x02\xce\x00r\x00V\x00O\x00j\x00+\x00(\x00l\x00$\x00~\x00\xea\x01\x87\x02\xba\x02?\x03\xeb\x02\xd8\x02\xb6\x00\xba\x00Q\x00G\x00{\x00]\x00%\x00\x93\x00t\x00\xf6\x00\x00\x01W\x02\x80\x02\x02\x03:\x021\x03m\x00c\x00x\x003\x00*\x00-\x00""\x00n\x00o\x00\x84\x00\x9e\x00\xf8\x01{\x01\x82\x02\xc9\x01!\x03S\x00Y\x00\x93\x006\x004\x00q\x00p\x00\x97\x00\x9b\x00\x9c\x01\xcc\x02\x97\x033\x03\xc2\x03_\x03\xfc\x02h\x00N\x00W\x00>\x00>\x00\xdc\x00\x89\x00\x97\x00\x8e\x00\x7f\x01\xd4\x01J\x02(\x02}\x02\\\x02G\x01E\x00D\x00@\x00>\x00<\x006\x006\x00B\x003\x003\x00\x95\x00\x8e\x00\x9a\x00\xc0\x00{\x00\xbd\x00n\x00W\x00\x9c\x00<\x008\x001\x00n\x00 \x01+\x00<\x00\xa0\x00n\x00\xe1\x00\x9d\x00Y\x00b\x00\x94\x00e\x00~\x00T\x00\xa1\x00*\x00H\x000\x01)\x00n\x00X\x00\xbb\x00a\x00h\x00e\x00\xb5\x00y\x00G\x00\xc2\x00\x9c\x00\xcd\x00$\x00D\x00\xf4\x00(\x00+\x00L\x00\x99\x00\x97\x00g\x00Z\x00\xa1\x00\x96\x00\xdb\x00\x90\x00T\x00M\x00""\x00:\x00\x05\x01""\x00$\x004\x00\x8a\x00\xac\x00\xbd\x00\xa9\x00W\x00bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\x08UflagsUvalueYtimescaleUepoch\x10\x01\x13\x00\x05`\xa5\xad\xd9\xaa;\x12;\x9a\xca\x00\x10\x00\x08\x11\x17\x1d\'-/8=\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\t\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00?\x00\x00\x08\x9e\x00\x08""\x87\xff\xfa\x97\x1b\x00\x05k\xa0\xff\xff\xd6\x07\x00\x03-\xba\x00\x00\x00\x00BP\xa0\x00q900n\x00F0C3C4ED-F017-4FDC-BA71-550840175A0C\x00\x00\x00&$\x00\x00 \xf7\x00\x00\x00\x00\x00\x00\x12\x86\x00\x01\xc5^\x00\x00\x0c\xf51268A16A-3E0A-4E33-B330-26AD47AEEBD7\x00\x00\x00\x04\xe4\x00\x05\xb0e\x01\x00\x00\x00\x08\x00\x00\x00\x00\x00\x80?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x80?\x00\x00\x000\x00\x00\x00\x01bplist00\xd2\x01\x02\x03\x04Q1Q2\x10\x03\xa2\x05\n\xd2\x06\x07\x08\tS2.1S2.2#@Vq6\xc0\x00\x00\x00#@\xb23\x00\x00\x00\x00\x00\xd2\x06\x07\x0b\x0c#?\xe6h@\x00\x00\x00\x00#@T\xc0\x00\x00\x00\x00\x00\x08\r\x0f\x11\x13\x16\x1b\x1f#,5:C\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\r\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00L'",5,iPhone 12,+01:00,+01:00,+01:00,2,0,b'\x01',2,7.157193302198428,18.5,"(2011, 1506, 2321, 1393)",681,681,0,72.0,1,72.0
1.3561438092556088,5.92376256400531,65535,b'\x01\x02\x03\x00',2,2025:07:28 15:28:40,2025:07:28 15:28:40,2025:07:28 15:28:40,,2048,1536,214,b'0232',0.0,0,2,0.004878048780487805,1.6,DONOR FAMILY NETWORK.JPEG,16,b'0100',4.2,26,MPO,"{1: 'N', 2: (52.0, 43.0, 46.89), 3: 'W', 4: (1.0, 43.0, 34.28), 5: b'\x00', 6: 53.01058587333455, 7: (14.0, 28.0, 40.0), 12: 'K', 13: 0.0, 16: 'T', 17: 163.7942200557103, 23: 'T', 24: 163.7942200557103, 29: '2025:07:28', 31: 4.748651528267963}",iPhone 12,32,"(1536, 2048)",Apple,iPhone 12 back dual wide camera 4.2mm f/1.6,"(1.5499999523160568, 4.2, 1.6, 2.4)",Apple,"b""Apple iOS\x00\x00\x01MM\x00/\x00\x01\x00\t\x00\x00\x00\x01\x00\x00\x00\x0f\x00\x02\x00\x07\x00\x00\x02\x00\x00\x00\x02H\x00\x03\x00\x07\x00\x00\x00h\x00\x00\x04H\x00\x04\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00\x05\x00\t\x00\x00\x00\x01\x00\x00\x00\xac\x00\x06\x00\t\x00\x00\x00\x01\x00\x00\x00\xaa\x00\x07\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00\x08\x00\n\x00\x00\x00\x03\x00\x00\x04\xb0\x00\x0c\x00\n\x00\x00\x00\x02\x00\x00\x04\xc8\x00\r\x00\t\x00\x00\x00\x01\x00\x00\x00 \x00\x0e\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00\x10\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00\x14\x00\t\x00\x00\x00\x01\x00\x00\x00\n\x00\x17\x00\x10\x00\x00\x00\x01\x00\x00\x04\xd8\x00\x19\x00\t\x00\x00\x00\x01\x00\x00\x00\x02\x00\x1a\x00\x02\x00\x00\x00\x06\x00\x00\x04\xe0\x00\x1f\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00 \x00\x02\x00\x00\x00%\x00\x00\x04\xe6\x00!\x00\n\x00\x00\x00\x01\x00\x00\x05\x0b\x00#\x00\t\x00\x00\x00\x02\x00\x00\x05\x13\x00%\x00\x10\x00\x00\x00\x01\x00\x00\x05\x1b\x00&\x00\t\x00\x00\x00\x01\x00\x00\x00\x03\x00'\x00\n\x00\x00\x00\x01\x00\x00\x05#\x00(\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00+\x00\x02\x00\x00\x00%\x00\x00\x05+\x00-\x00\t\x00\x00\x00\x01\x00\x00\x17P\x00.\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00/\x00\t\x00\x00\x00\x01\x00\x00\x00>\x000\x00\n\x00\x00\x00\x01\x00\x00\x05P\x003\x00\t\x00\x00\x00\x01\x00\x00\x10\x00\x004\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x005\x00\t\x00\x00\x00\x01\x00\x00\x00\x03\x006\x00\t\x00\x00\x00\x01\x00\x00\x15'\x007\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x00:\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x00;\x00\t\x00\x00\x00\x01\x00\x00\x00\x02\x00<\x00\t\x00\x00\x00\x01\x00\x00\x00\x04\x00?\x00\t\x00\x00\x00\x01\x00\x00\x00)\x00A\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00J\x00\t\x00\x00\x00\x01\x00\x00\x00\x02\x00M\x00\n\x00\x00\x00\x01\x00\x00\x05X\x00N\x00\x07\x00\x00\x00y\x00\x00\x05`\x00O\x00\x07\x00\x00\x00+\x00\x00\x05\xd9\x00R\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00S\x00\t\x00\x00\x00\x01\x00\x00\x00\x01\x00U\x00\t\x00\x00\x00\x01\x00\x00\x00\x00\x00X\x00\t\x00\x00\x00\x01\x00\x00\x05\x03\x00\x00\x00\x00L\x00_\x00l\x00n\x00}\x00\xdc\x00\xeb\x00\xea\x00\xc7\x00\xdb\x00\xe0\x00\xf4\x00\xee\x01\xea\x01\xff\x013\x03Y\x00i\x00y\x00w\x00\x80\x00\xed\x00\xd0\x00\x8f\x00\x7f\x00\xa5\x00\xb5\x00\xbc\x00\xeb\x00\xc2\x01\xcb\x01\xff\x01f\x00r\x00v\x00\xe6\x00\x8f\x00\xc4\x00\x94\x00F\x00R\x00c\x00\x93\x00\x9d\x00\xa2\x00\xbf\x00C\x01z\x01e\x00j\x00s\x00\x18\x01\xa9\x00N\x00\xcd\x00H\x00{\x00Q\x00q\x00\x8c\x00\x87\x00\x8c\x00\xc4\x00'\x01[\x00q\x00\x8e\x00\xdd\x00z\x00o\x001\x01\x8a\x00)\x01d\x00P\x00\xa1\x00t\x00p\x00\xb3\x00\x08\x01\\\x00\x88\x00\xa2\x00\xed\x00\x82\x00\x10\x01\xe4\x01\x0f\x01D\x02\x86\x00c\x00\x8a\x00\x85\x00v\x00r\x00\xca\x00W\x00u\x00\x91\x00\xc1\x00e\x00\xa6\x00\xeb\x01\x84\x01\xb1\x02\xc1\x00o\x00q\x00\x90\x00s\x00u\x00\xad\x00T\x00n\x00\x89\x00\xbd\x00T\x00V\x00@\x01'\x011\x01c\x00r\x00`\x00\x99\x00t\x00{\x00\xa2\x00U\x00\x81\x00\x8a\x00\x9f\x00_\x00t\x00r\x01\xcd\x00J\x00]\x00u\x00U\x00\x9c\x00r\x00z\x00\x97\x00L\x00\x92\x00~\x00\xb4\x00a\x00\xcc\x00\x91\x01:\x01`\x00`\x00v\x00\\\x00\xa7\x00|\x00\x83\x00\x9f\x00H\x00\xb0\x00}\x00\xdd\x00j\x00\xe7\x00e\x01G\x01|\x02\xf2\x00x\x00o\x00\xae\x00\x86\x00\x8d\x00\xb5\x00C\x00\x9b\x00|\x00\xc4\x00f\x00\xfd\x00B\x014\x01\x96\x02\xc4\x00s\x00\x86\x00\xa6\x00\x89\x00\x8d\x00\xd0\x00>\x00e\x00v\x00\xed\x00\x87\x00L\x00\xc6\x01\x95\x00C\x01i\x00g\x00\xa1\x00\x92\x00\x8d\x00\xb8\x00\xec\x007\x00a\x00y\x00\xcd\x00\xab\x00S\x00Y\x01\x86\x00f\x00\\\x00n\x00\xb6\x00\x9a\x00\xbd\x00\xe9\x00\x13\x014\x00R\x00{\x00\x85\x00\x95\x00\xc8\x00F\x00M\x00S\x00f\x00\x9f\x00\xb9\x00\xcf\x00\xeb\x00\x14\x01(\x01/\x00L\x00~\x00}\x00\x84\x00\xf3\x00\xda\x00~\x00v\x00\xa6\x00\xf8\x00\x18\x01\x16\x01\x14\x016\x01A\x01bplist00\xd4\x01\x02\x03\x04\x05\x06\x07\x08UflagsUvalueYtimescaleUepoch\x10\x01\x13\x00\x05`\xf4\x181:\xa2\x12;\x9a\xca\x00\x10\x00\x08\x11\x17\x1d'-/8=\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\t\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00?\xff\xff\xf3\r\x00\x011\xad\xff\xff\x93]\x00\x00\x95\xa9\xff\xff\xf4\x98\x00\x00\x10\xb1\x00\x00\x00\x81\x00\x00\x01\x00\x00\x00\x00\x05\x00\x00\x00\x10\x00\x00\x00\x00BP \x00q900n\x007CAF08F1-A202-43FE-85D1-A260BE91303A\x00\x00\x00]w\x00\x00L\xbe\x00\x00\x00K\x10\x00\x00;\x00\x00\x00\x00\x00\x00\x00\x86\x00\x02A9\x00\x00\x0c\x15CDA32C2C-2051-405E-AE3B-AB27FF29D6F5\x00\x00\x00\x00\xbb\x00\xa1\xca\xea\x00\x01\xa0\x97\x00\x00\t\x8bbplist00\xd2\x01\x02\x03\x04Q1Q2\x10\x03\xa2\x05\n\xd2\x06\x07\x08\tS2.1S2.2#@Z[\xe2\x80\x00\x00\x00#@\xaa\xec\x00\x00\x00\x00\x00\xd2\x06\x07\x0b\x0c#?\xe5\xdb\xc0\x00\x00\x00\x00#@W\x00\x00\x00\x00\x00\x00\x08\r\x0f\x11\x13\x16\x1b\x1f#,5:C\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\r\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00Lbplist00\x10\x00\x08\x00\x00\x00\x00\x00\x00\x01\x01\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\n""",5,iPhone 12,+01:00,+01:00,+01:00,2,0,b'\x01',2,7.678607540083779,18.5,"(2015, 1510, 2323, 1393)",732,732,0,72.0,1,72.0
